No,지역,지역,지역,지역,2024년 11월,2024년 12월,2025년 1월,2025년 2월,2025년 3월,2025년 4월,2025년 5월,2025년 6월,2025년 7월,2025년 8월
No,지역,지역,지역,지역,가격,가격,가격,가격,가격,가격,가격,가격,가격,가격
No,지역,지역,지역,지역,천원,천원,천원,천원,천원,천원,천원,천원,천원,천원
170,충북,청주시,청주시,청주시,"""225,341""","""225,242""","""224,705""","""224,842""","""224,800""","""228,717""","""228,566""","""229,039""","""229,786""","""230,332"""
171,충북,청주시,상당구,상당구,"""200,711""","""200,634""","""200,584""","""200,288""","""200,643""","""207,785""","""207,438""","""207,762""","""208,468""","""209,134"""
172,충북,청주시,서원구,서원구,"""189,137""","""189,176""","""188,854""","""189,115""","""189,106""","""186,412""","""186,564""","""186,479""","""186,730""","""186,397"""
173,충북,청주시,흥덕구,흥덕구,"""280,572""","""280,604""","""279,306""","""280,013""","""279,859""","""283,977""","""283,777""","""284,936""","""286,651""","""288,299"""
174,충북,청주시,청원구,청원구,"""216,050""","""215,603""","""215,351""","""215,033""","""214,694""","""220,006""","""219,798""","""220,082""","""220,070""","""219,921"""
175,충북,충주시,충주시,충주시,"""182,003""","""181,889""","""182,041""","""181,857""","""181,788""","""184,608""","""184,248""","""184,047""","""183,977""","""183,819"""
176,충북,제천시,제천시,제천시,"""164,032""","""163,814""","""163,955""","""163,795""","""163,819""","""164,085""","""164,400""","""164,772""","""165,263""","""165,333"""
177,충북,(구)청원군,(구)청원군,(구)청원군,,,,,,,,,,
178,충북,음성군,음성군,음성군,"""131,146""","""130,753""","""130,381""","""130,414""","""129,358""","""128,063""","""127,709""","""127,259""","""126,991""","""125,922"""
179,충남,충남,충남,충남,"""196,400""","""196,369""","""196,113""","""195,903""","""195,584""","""201,891""","""201,573""","""201,394""","""201,387""","""201,149"""
180,충남,천안시,천안시,천안시,"""242,353""","""242,022""","""241,366""","""240,991""","""239,969""","""246,194""","""245,419""","""245,068""","""244,823""","""244,134"""
181,충남,천안시,동남구,동남구,"""207,762""","""207,451""","""206,737""","""206,400""","""205,500""","""212,612""","""211,879""","""211,079""","""210,906""","""210,383"""
182,충남,천안시,서북구,서북구,"""266,421""","""266,076""","""265,461""","""265,059""","""263,953""","""270,000""","""269,194""","""269,161""","""268,865""","""268,059"""
183,충남,공주시,공주시,공주시,"""169,107""","""169,391""","""169,559""","""169,270""","""169,003""","""171,385""","""171,010""","""170,903""","""170,676""","""170,879"""
184,충남,보령시,보령시,보령시,"""173,040""","""173,382""","""173,994""","""174,153""","""174,318""","""174,620""","""174,563""","""174,339""","""174,561""","""174,466"""
185,충남,아산시,아산시,아산시,"""201,024""","""200,800""","""200,618""","""200,268""","""200,305""","""206,934""","""206,712""","""206,481""","""206,345""","""206,335"""
186,충남,서산시,서산시,서산시,"""168,265""","""169,036""","""169,181""","""169,439""","""169,933""","""179,406""","""179,767""","""179,999""","""180,688""","""180,472"""
187,충남,논산시,논산시,논산시,"""165,211""","""165,655""","""165,928""","""166,069""","""166,249""","""167,378""","""167,850""","""167,862""","""167,716""","""168,008"""
188,충남,계룡시,계룡시,계룡시,"""189,918""","""189,603""","""189,568""","""189,456""","""189,176""","""198,190""","""197,501""","""197,349""","""196,827""","""196,227"""
189,충남,연기군,연기군,연기군,,,,,,,,,,
190,충남,홍성군,홍성군,홍성군,"""161,320""","""161,001""","""160,411""","""159,921""","""159,311""","""166,716""","""165,774""","""165,314""","""165,442""","""165,174"""
191,충남,예산군,예산군,예산군,"""123,020""","""122,689""","""122,391""","""122,173""","""122,345""","""133,265""","""132,974""","""132,794""","""132,219""","""132,019"""
192,충남,당진시,당진시,당진시,"""150,422""","""150,752""","""150,254""","""150,106""","""149,974""","""158,755""","""159,060""","""159,141""","""159,984""","""160,456"""
193,전북,전북,전북,전북,"""184,724""","""184,419""","""184,224""","""184,414""","""184,610""","""188,855""","""189,062""","""189,524""","""189,846""","""190,255"""
194,전북,전주시,전주시,전주시,"""237,426""","""237,221""","""237,237""","""238,100""","""238,785""","""242,392""","""242,991""","""244,036""","""244,848""","""245,897"""
195,전북,전주시,완산구,완산구,"""223,356""","""222,937""","""222,664""","""223,750""","""224,379""","""228,109""","""228,598""","""229,693""","""230,284""","""231,144"""
196,전북,전주시,덕진구,덕진구,"""252,336""","""252,358""","""252,680""","""253,306""","""254,052""","""257,680""","""258,396""","""259,388""","""260,436""","""261,688"""
197,전북,군산시,군산시,군산시,"""146,692""","""146,441""","""146,228""","""146,032""","""145,679""","""151,330""","""151,306""","""151,336""","""151,280""","""151,341"""
198,전북,익산시,익산시,익산시,"""151,525""","""150,513""","""149,417""","""148,584""","""148,143""","""148,297""","""148,063""","""148,049""","""147,776""","""147,024"""
199,전북,정읍시,정읍시,정읍시,"""134,116""","""134,178""","""134,298""","""134,259""","""134,525""","""149,053""","""149,056""","""149,256""","""149,444""","""149,660"""
200,전북,남원시,남원시,남원시,"""136,827""","""136,258""","""136,322""","""136,244""","""136,264""","""141,295""","""141,311""","""140,925""","""140,605""","""140,956"""
201,전북,김제시,김제시,김제시,"""116,863""","""116,855""","""117,055""","""116,968""","""116,878""","""120,561""","""120,250""","""120,085""","""120,262""","""120,470"""
202,전남,전남,전남,전남,"""172,059""","""171,837""","""171,548""","""171,345""","""170,901""","""175,267""","""174,689""","""174,271""","""173,932""","""173,677"""
203,전남,목포시,목포시,목포시,"""137,973""","""137,960""","""137,895""","""138,110""","""138,662""","""142,256""","""142,013""","""142,050""","""142,266""","""142,440"""
204,전남,여수시,여수시,여수시,"""204,607""","""204,498""","""204,155""","""203,884""","""203,681""","""203,608""","""202,969""","""202,169""","""201,654""","""201,059"""
205,전남,순천시,순천시,순천시,"""215,957""","""215,397""","""214,770""","""214,363""","""213,157""","""221,536""","""220,746""","""220,231""","""219,648""","""219,226"""
206,전남,나주시,나주시,나주시,"""194,700""","""194,467""","""194,088""","""194,006""","""193,304""","""195,389""","""194,157""","""193,454""","""192,553""","""192,384"""
207,전남,광양시,광양시,광양시,"""103,075""","""102,768""","""102,524""","""101,952""","""101,083""","""109,385""","""108,848""","""108,410""","""108,096""","""107,729"""
208,전남,무안군,무안군,무안군,"""210,025""","""209,899""","""209,864""","""209,870""","""209,426""","""215,941""","""215,625""","""215,441""","""215,100""","""215,093"""
209,경북,경북,경북,경북,"""163,282""","""163,047""","""162,905""","""162,675""","""162,462""","""167,461""","""167,014""","""166,785""","""166,803""","""166,971"""
210,경북,포항시,포항시,포항시,"""180,895""","""180,169""","""179,771""","""179,152""","""178,519""","""182,899""","""181,848""","""180,905""","""180,486""","""180,211"""
211,경북,포항시,남구,남구,"""195,034""","""194,458""","""194,102""","""193,586""","""193,173""","""194,095""","""192,339""","""191,315""","""190,989""","""190,771"""
212,경북,포항시,북구,북구,"""170,522""","""169,686""","""169,257""","""168,562""","""167,769""","""174,714""","""174,179""","""173,294""","""172,808""","""172,490"""
213,경북,경주시,경주시,경주시,"""153,507""","""152,962""","""152,540""","""152,368""","""152,043""","""161,265""","""160,782""","""160,421""","""160,460""","""160,373"""
214,경북,김천시,김천시,김천시,"""175,130""","""175,102""","""175,729""","""176,024""","""176,058""","""184,729""","""184,779""","""184,843""","""184,871""","""185,113"""
215,경북,안동시,안동시,안동시,"""161,917""","""161,809""","""162,022""","""162,195""","""162,539""","""166,135""","""167,061""","""167,857""","""168,934""","""170,300"""
216,경북,구미시,구미시,구미시,"""162,035""","""161,920""","""161,090""","""160,376""","""159,876""","""164,257""","""163,535""","""163,005""","""162,750""","""162,509"""
217,경북,영주시,영주시,영주시,"""141,499""","""141,967""","""142,628""","""143,265""","""144,087""","""145,538""","""145,999""","""147,006""","""147,976""","""148,223"""
218,경북,영천시,영천시,영천시,"""108,225""","""109,098""","""109,549""","""109,368""","""109,264""","""111,898""","""112,005""","""111,914""","""111,799""","""112,003"""
219,경북,상주시,상주시,상주시,"""147,318""","""148,635""","""149,631""","""150,595""","""151,247""","""152,258""","""152,839""","""153,356""","""154,124""","""155,371"""
220,경북,문경시,문경시,문경시,"""174,711""","""176,137""","""178,817""","""180,111""","""182,261""","""183,630""","""184,430""","""185,733""","""187,372""","""188,859"""
221,경북,경산시,경산시,경산시,"""177,709""","""177,380""","""176,830""","""176,301""","""175,564""","""182,188""","""181,221""","""181,142""","""181,049""","""181,297"""
222,경북,칠곡군,칠곡군,칠곡군,"""122,194""","""121,964""","""121,583""","""121,492""","""121,436""","""123,964""","""123,366""","""122,816""","""122,280""","""122,339"""
223,경남,경남,경남,경남,"""215,215""","""215,033""","""214,791""","""214,610""","""214,449""","""219,298""","""219,112""","""218,994""","""219,135""","""219,310"""
224,경남,창원시,창원시,창원시,"""259,663""","""259,686""","""259,464""","""259,196""","""258,663""","""262,142""","""261,813""","""261,618""","""262,267""","""262,772"""
225,경남,창원시,의창구,의창구,"""321,985""","""322,210""","""322,388""","""322,384""","""322,299""","""329,306""","""329,040""","""328,991""","""331,326""","""331,869"""
226,경남,창원시,성산구,성산구,"""338,153""","""338,136""","""337,593""","""337,079""","""336,069""","""336,795""","""336,101""","""335,754""","""336,773""","""338,049"""
227,경남,창원시,마산합포구,마산합포구,"""202,909""","""202,592""","""201,932""","""201,661""","""200,990""","""209,503""","""208,930""","""208,565""","""208,492""","""208,644"""
228,경남,창원시,마산회원구,마산회원구,"""189,625""","""189,792""","""189,795""","""189,573""","""189,010""","""190,959""","""191,295""","""191,366""","""191,715""","""192,323"""
229,경남,창원시,진해구,진해구,"""209,145""","""209,238""","""209,370""","""209,213""","""209,202""","""211,068""","""210,828""","""210,640""","""210,273""","""209,794"""
230,경남,진주시,진주시,진주시,"""246,391""","""246,693""","""247,039""","""247,661""","""248,835""","""256,123""","""256,761""","""257,332""","""257,875""","""258,770"""
231,경남,통영시,통영시,통영시,"""166,707""","""166,455""","""166,436""","""166,182""","""165,181""","""171,672""","""170,993""","""170,786""","""170,163""","""169,405"""
232,경남,사천시,사천시,사천시,"""122,925""","""123,141""","""123,102""","""123,067""","""122,929""","""126,632""","""126,530""","""126,256""","""126,134""","""125,972"""
233,경남,김해시,김해시,김해시,"""210,713""","""210,041""","""209,530""","""209,165""","""209,011""","""214,207""","""214,034""","""213,629""","""212,920""","""212,613"""
234,경남,밀양시,밀양시,밀양시,"""167,805""","""168,273""","""168,467""","""168,412""","""168,960""","""170,371""","""171,120""","""171,192""","""171,710""","""171,623"""
235,경남,거제시,거제시,거제시,"""134,394""","""133,433""","""132,753""","""132,137""","""131,781""","""139,564""","""139,101""","""139,004""","""138,792""","""138,496"""
236,경남,양산시,양산시,양산시,"""199,415""","""199,154""","""198,767""","""198,721""","""198,852""","""205,622""","""205,314""","""205,258""","""205,196""","""205,335"""
237,제주,제주,제주,제주,"""295,037""","""294,485""","""293,857""","""293,423""","""292,813""","""296,156""","""295,581""","""294,976""","""294,335""","""293,820"""
238,제주,제주시,제주시,제주시,"""326,180""","""325,529""","""324,712""","""324,266""","""323,649""","""325,701""","""325,106""","""324,492""","""323,889""","""323,345"""
239,제주,서귀포시,서귀포시,서귀포시,"""229,340""","""228,996""","""228,767""","""228,356""","""227,762""","""233,473""","""232,939""","""232,355""","""231,632""","""231,178"""
